Candidate_ID,Name,Age,Total_Experience,Relevant_Experience,Skill_Type,Distance_Between_Birthplace_and_Home,Last_Drawn_Compensation,Actual_Compensation,Predicted_Compensation,Gender
73,Person_73,43,23,14,Management,466,1026486,1026486,576246,Male
74,Person_74,48,34,19,Creative,477,735426,735426,2290993,Male
75,Person_75,59,18,4,Technical,915,1164987,1164987,1530250,Male
76,Person_76,44,31,5,Analytical,52,929489,2228118,1319460,Female
77,Person_77,46,10,10,Technical,285,1075205,1075205,602866,Male
78,Person_78,35,19,5,Technical,361,588146,1224389,2078539,Male
79,Person_79,45,22,11,Creative,174,1099081,1099081,2433970,Male
80,Person_80,38,0,0,Analytical,463,1382770,1382770,841888,Male
81,Person_81,36,7,7,Analytical,248,1639222,1639222,1638817,Male
82,Person_82,43,23,2,Creative,112,1620031,1620031,888420,Female
83,Person_83,28,35,30,Creative,413,1383066,1383066,1049504,Male
84,Person_84,39,3,3,Creative,197,898932,898932,508329,Female
85,Person_85,26,13,13,Creative,998,1201154,1201154,816643,Female
86,Person_86,50,2,2,Creative,994,1370359,2390391,2087064,Female
87,Person_87,53,5,5,Analytical,699,1434485,1434485,1774114,Female
88,Person_88,50,16,7,Creative,978,1115415,2328210,1542382,Male
89,Person_89,28,36,1,Technical,193,1296848,1610311,2066300,Female
90,Person_90,44,13,13,Analytical,75,707739,1231810,1484850,Female
91,Person_91,27,33,33,Technical,35,1118135,1118135,1836715,Male
92,Person_92,52,34,9,Management,522,1376806,1376806,1165524,Female
93,Person_93,45,38,35,Management,923,983984,983984,1675064,Male
94,Person_94,42,34,1,Management,352,739199,739199,1967589,Male
95,Person_95,49,8,8,Technical,64,1154433,1848167,1036416,Male
96,Person_96,31,25,24,Technical,270,583666,583666,2472528,Male
97,Person_97,59,19,7,Creative,833,1668726,1830015,1944214,Female
98,Person_98,24,27,27,Management,541,1603927,1990354,1561763,Male
99,Person_99,43,13,13,Technical,329,601498,1111044,2060267,Female
100,Person_100,56,40,33,Analytical,482,1701803,1701803,653124,Female
101,Person_101,23,19,19,Technical,724,634920,634920,1807973,Male
102,Person_102,27,17,3,Analytical,100,2173309,2333300,629171,Male
103,Person_103,34,29,6,Technical,166,1254345,2200519,1291981,Female
104,Person_104,33,16,16,Management,659,1088176,1268230,1536688,Male
105,Person_105,25,9,9,Technical,319,901157,901157,1804672,Male
106,Person_106,56,35,23,Analytical,499,636053,832571,1677908,Female
107,Person_107,29,20,4,Technical,302,2105332,2105332,1441787,Male
108,Person_108,41,39,36,Analytical,858,623526,623526,2446137,Male
109,Person_109,24,33,17,Analytical,171,728562,996387,969480,Female
110,Person_110,51,12,12,Management,742,653309,653309,1813137,Male
111,Person_111,54,19,9,Technical,943,1001558,1001558,2065672,Male
112,Person_112,41,0,0,Analytical,22,1074487,2032823,2313789,Male
113,Person_113,53,34,12,Analytical,363,1558787,1558787,648198,Female
114,Person_114,58,33,23,Technical,584,1196817,2245988,1473689,Male
115,Person_115,48,27,27,Management,291,841556,841556,2234597,Female
116,Person_116,55,19,19,Technical,225,920781,920781,1525416,Male
117,Person_117,42,26,14,Creative,13,1007562,2111649,2041724,Male
118,Person_118,26,39,14,Creative,490,967359,988913,1761611,Male
119,Person_119,28,36,35,Analytical,766,781575,781575,1621545,Male
120,Person_120,39,29,29,Technical,778,1081268,2381705,1458193,Male
121,Person_121,40,8,1,Technical,636,794848,2272188,1942760,Female
122,Person_122,58,5,5,Analytical,923,769610,805183,676392,Male
123,Person_123,49,5,5,Creative,315,552854,1913371,921411,Male
124,Person_124,27,30,30,Creative,461,1087590,1571899,1670965,Male
125,Person_125,51,13,13,Analytical,359,961832,961832,1337474,Male
126,Person_126,40,35,35,Analytical,386,1311341,2286877,1725277,Female
127,Person_127,57,33,16,Technical,391,2172686,2172686,583776,Female
128,Person_128,30,14,10,Analytical,252,591422,591422,1169016,Male
129,Person_129,32,14,9,Creative,897,1946312,2307253,2289592,Female
130,Person_130,40,27,23,Analytical,705,976229,976229,587033,Female
131,Person_131,35,5,5,Technical,212,694318,957081,1596459,Female
132,Person_132,43,2,2,Creative,951,896240,1765805,766173,Male
133,Person_133,39,35,5,Management,66,1947678,1947678,1677927,Female
134,Person_134,38,39,17,Analytical,308,1559443,1559443,520680,Male
135,Person_135,34,31,9,Analytical,540,1861918,2024186,603056,Male
136,Person_136,50,1,1,Management,880,978331,1192113,769932,Male
137,Person_137,41,33,17,Management,731,743107,996418,2011871,Male
138,Person_138,59,24,24,Technical,634,1382365,1382365,1196367,Female
139,Person_139,53,28,2,Management,321,808746,808746,2061121,Male
140,Person_140,44,12,12,Technical,519,640152,640152,1886193,Female
141,Person_141,30,15,15,Creative,933,1316791,2022128,906092,Male
142,Person_142,53,18,18,Management,94,669933,1475684,1561625,Female
143,Person_143,57,30,23,Analytical,99,1299925,2226820,1847850,Male
144,Person_144,31,13,13,Analytical,627,2162932,2190523,1325037,Male
145,Person_145,34,28,28,Creative,958,905400,2076597,2242845,Male
146,Person_146,58,0,0,Creative,422,785526,786842,574598,Female
147,Person_147,42,1,1,Management,893,1179307,1179307,2183286,Female
148,Person_148,44,36,36,Technical,414,546777,1800196,1183564,Female
149,Person_149,23,40,36,Management,486,1060852,1970857,2366128,Female
150,Person_150,41,2,2,Technical,701,942056,942056,1469309,Female
151,Person_151,60,4,4,Management,374,1351080,1351080,1337998,Female
152,Person_152,44,35,15,Creative,755,1521022,1521022,2466837,Female
153,Person_153,57,4,4,Management,301,858469,2238902,1805602,Male
154,Person_154,54,3,3,Analytical,740,1637846,1637846,1922202,Female
155,Person_155,27,37,12,Management,875,844777,2439628,2099464,Male
156,Person_156,41,16,12,Management,427,1884776,2206853,2110702,Female
157,Person_157,43,1,1,Technical,477,1893112,1893112,1024197,Male
158,Person_158,30,16,16,Analytical,733,1720969,1720969,1385662,Female
159,Person_159,41,14,13,Creative,157,1089750,1656037,2101919,Female
160,Person_160,50,10,10,Management,517,1458178,2081408,1552204,Female
161,Person_161,32,17,17,Technical,781,924154,924154,881369,Male
162,Person_162,43,39,5,Analytical,46,760732,2348290,2117981,Female
163,Person_163,54,5,5,Management,828,722794,1516037,2456841,Male
164,Person_164,43,8,0,Technical,642,1498104,2335044,1317847,Female
165,Person_165,49,28,10,Analytical,590,1977023,2159050,2193640,Female
166,Person_166,32,35,26,Creative,963,777984,777984,2236779,Male
167,Person_167,55,39,15,Creative,729,884738,884738,2238170,Male
168,Person_168,59,3,3,Creative,679,2000276,2490944,1458409,Female
169,Person_169,42,21,21,Management,339,1150000,1150000,1758236,Female
170,Person_170,47,30,0,Technical,949,1327061,1948563,987711,Male
171,Person_171,32,7,7,Technical,401,1599800,1599800,552354,Male
172,Person_172,54,38,2,Analytical,703,813041,813041,2254679,Female
173,Person_173,25,27,17,Analytical,993,515174,515174,595721,Male
174,Person_174,41,25,15,Creative,960,1110879,1110879,1874665,Male
175,Person_175,51,6,3,Analytical,714,1936836,1936836,2465354,Female
176,Person_176,46,40,30,Analytical,283,651804,1947582,2489846,Male
177,Person_177,22,31,24,Creative,131,615429,1194280,664627,Male
178,Person_178,47,35,17,Management,718,2035882,2060725,1045326,Male
179,Person_179,34,21,21,Analytical,274,544204,924000,661996,Male
180,Person_180,47,37,34,Management,25,1334377,1334377,1968990,Male
181,Person_181,42,2,2,Analytical,224,1185881,1541301,953096,Male
182,Person_182,44,23,23,Technical,869,1146314,1146314,1806032,Female
183,Person_183,48,22,22,Analytical,704,2223789,2448631,823175,Female
184,Person_184,53,26,26,Analytical,598,1550356,1550356,1345360,Female
185,Person_185,26,16,16,Analytical,191,992152,992152,830181,Male
186,Person_186,37,31,14,Technical,805,511483,511483,928853,Female
187,Person_187,47,37,32,Technical,280,919495,919495,1814723,Female
188,Person_188,52,15,6,Analytical,41,2229219,2229219,1954595,Male
189,Person_189,54,19,13,Creative,666,556194,2250797,2188554,Male
190,Person_190,42,10,10,Technical,290,1732332,1786282,541700,Female
191,Person_191,56,19,6,Creative,759,1833705,1841487,1895588,Male
192,Person_192,49,38,38,Management,960,2033549,2033549,2153502,Female
193,Person_193,26,37,5,Analytical,256,1135468,1135468,2320572,Male
194,Person_194,50,30,9,Analytical,895,1950161,1950161,609614,Male
195,Person_195,45,32,9,Analytical,416,934913,934913,1727092,Male
196,Person_196,34,16,16,Creative,760,1128046,1128046,1868106,Male
197,Person_197,29,19,13,Analytical,84,901463,1442212,602093,Female
198,Person_198,31,24,4,Management,474,1810707,1997058,555392,Female
199,Person_199,22,13,13,Analytical,315,518061,518061,946023,Female
200,Person_200,41,34,34,Technical,786,1174628,1174628,2101840,Male
201,Person_201,51,0,0,Creative,316,2029677,2136872,1877862,Female
202,Person_202,51,15,15,Management,290,1216666,2093455,2223405,Female
203,Person_203,43,10,10,Management,184,1239487,1494676,522350,Female
204,Person_204,36,37,5,Technical,205,866338,866338,805018,Female
205,Person_205,55,38,6,Management,220,1236238,1236238,2488554,Male
206,Person_206,22,16,12,Analytical,470,1251684,2462726,1213471,Male
207,Person_207,51,18,18,Creative,62,1505261,1505261,2385320,Male
208,Person_208,42,33,1,Technical,758,643273,643273,1659073,Male
209,Person_209,39,26,21,Creative,63,1427882,1427882,799092,Female
210,Person_210,50,13,6,Analytical,124,620210,620210,579724,Female
211,Person_211,27,23,23,Technical,498,766700,785298,988878,Male
212,Person_212,40,36,36,Analytical,434,542013,542013,884844,Female
213,Person_213,52,28,28,Management,479,1963744,1963744,2224109,Male
214,Person_214,54,21,18,Creative,838,2064810,2064810,847260,Male
215,Person_215,46,31,31,Technical,852,1789474,1789474,1494473,Female
216,Person_216,31,13,13,Analytical,701,502939,2205979,676693,Female
217,Person_217,22,2,2,Management,514,756778,756778,864598,Female
218,Person_218,45,20,10,Technical,570,1088568,2172796,1944013,Female
219,Person_219,56,35,14,Analytical,455,1764880,2077194,1758437,Male
220,Person_220,57,25,25,Analytical,523,509768,509768,784938,Female
221,Person_221,31,21,21,Management,320,1608348,2478626,1782996,Male
222,Person_222,30,38,22,Technical,462,1932942,1932942,2117089,Male
223,Person_223,24,18,18,Technical,37,632470,632470,2490181,Female
224,Person_224,52,33,25,Management,864,1515172,1515172,1210098,Female
225,Person_225,31,22,22,Technical,646,536867,536867,798077,Female
226,Person_226,46,39,13,Technical,755,2404279,2475203,2356942,Female
227,Person_227,39,29,29,Technical,760,1075476,1075476,1093155,Female
228,Person_228,23,6,6,Analytical,572,1674902,2316947,1430323,Female
229,Person_229,38,39,2,Creative,709,603560,603560,975642,Male
230,Person_230,30,3,3,Technical,697,1408636,1408636,2234037,Female
231,Person_231,45,30,8,Creative,445,1763815,1763815,1880174,Female
232,Person_232,57,38,24,Technical,715,868715,868715,2010623,Female
233,Person_233,55,16,9,Technical,592,729747,1745685,2226128,Female
234,Person_234,25,6,6,Technical,787,1017204,1017204,1307566,Female
235,Person_235,27,7,7,Management,894,991781,991781,1521510,Male
236,Person_236,32,26,2,Analytical,108,735112,1066620,1399935,Female
237,Person_237,56,19,19,Analytical,30,1368144,1368144,743791,Male
238,Person_238,37,15,15,Creative,811,1005805,2397473,1049374,Female
239,Person_239,39,34,30,Management,644,1756269,1819908,1833235,Male
240,Person_240,55,1,1,Management,773,786991,2146782,2307337,Female
241,Person_241,50,37,12,Management,796,1019299,1215310,1219946,Female
242,Person_242,53,5,1,Analytical,818,1659279,2130955,2264137,Female
243,Person_243,50,22,9,Analytical,678,1076519,1076519,1103919,Female
244,Person_244,40,34,18,Analytical,769,1904762,2034305,1734882,Female
245,Person_245,52,22,7,Technical,252,1091976,1091976,2236230,Male
246,Person_246,33,20,20,Analytical,726,782946,1865173,1268434,Female
247,Person_247,25,32,32,Technical,409,818280,818280,1473847,Female
248,Person_248,47,4,4,Creative,42,644535,644535,981846,Male
249,Person_249,46,36,9,Analytical,941,1340252,1340252,581995,Male
250,Person_250,40,37,31,Creative,753,1428276,1428276,780442,Male
251,Person_251,44,26,21,Creative,960,904063,904063,805724,Female
252,Person_252,26,12,12,Analytical,885,651398,1966039,894956,Male
253,Person_253,46,4,4,Management,972,1665926,1869877,1661445,Female
254,Person_254,49,15,4,Technical,440,1129166,1500974,752958,Female
255,Person_255,57,34,21,Creative,106,1712102,1712102,1936860,Male
256,Person_256,39,34,34,Management,585,2168910,2168910,2406410,Male
257,Person_257,39,13,13,Management,467,506180,2025164,1507258,Male
258,Person_258,47,22,22,Technical,925,1279341,2259289,1680203,Male
259,Person_259,55,33,15,Analytical,103,1655257,2023193,727240,Male
260,Person_260,58,16,16,Creative,698,1224296,2104146,1103942,Male
261,Person_261,55,5,5,Analytical,375,1810397,1810397,1180066,Male
262,Person_262,54,38,18,Management,887,683323,683323,2218713,Male
263,Person_263,53,3,3,Analytical,166,577080,577080,1166348,Male
264,Person_264,50,4,4,Management,973,1750536,1750536,1242297,Female
265,Person_265,60,3,3,Management,477,1458129,1859909,601775,Male
266,Person_266,56,15,14,Management,556,1967763,1967763,520418,Female
267,Person_267,56,29,26,Technical,748,1747624,2247042,1241637,Female
268,Person_268,54,1,1,Management,157,1647926,1647926,936565,Male
269,Person_269,40,18,18,Technical,420,1016188,1016188,1358755,Female
270,Person_270,53,15,15,Management,617,1320100,1320100,1109401,Male
271,Person_271,39,13,13,Analytical,150,830407,1643220,2262322,Male
272,Person_272,38,26,24,Technical,364,723705,1572488,1088120,Male
273,Person_273,26,0,0,Technical,947,562873,562873,1383107,Male
274,Person_274,29,23,6,Analytical,13,1565319,2075453,1864512,Male
275,Person_275,54,20,11,Technical,689,2381934,2454182,560419,Female
276,Person_276,48,7,7,Creative,978,1175243,1441623,516655,Male
277,Person_277,22,29,24,Analytical,461,1853479,2246054,1117739,Female
278,Person_278,46,23,23,Management,633,1526667,1585734,1801885,Male
279,Person_279,22,3,3,Creative,594,2010157,2010157,1845821,Male
280,Person_280,44,33,18,Creative,561,1037027,1037027,2130135,Male
281,Person_281,23,25,25,Analytical,482,717706,978083,1948088,Male
282,Person_282,43,0,0,Analytical,328,574812,810895,779995,Male
283,Person_283,37,29,4,Creative,731,1364192,1364192,779598,Female
284,Person_284,31,10,6,Management,748,962898,1224493,1551377,Male
285,Person_285,48,21,5,Analytical,588,2106127,2435043,644754,Male
286,Person_286,34,34,3,Management,782,805538,1515172,2144384,Male
287,Person_287,22,36,36,Analytical,210,1295935,2345582,2210006,Male
288,Person_288,31,11,3,Technical,824,1097417,1097417,1866338,Female
289,Person_289,41,27,27,Technical,416,888453,888453,1892384,Male
290,Person_290,27,12,12,Technical,813,1813106,2472268,1343655,Male
291,Person_291,29,6,6,Technical,228,2192396,2236490,1035608,Female
292,Person_292,45,9,9,Technical,293,1012855,1012855,892981,Male
293,Person_293,31,3,3,Analytical,302,1764547,1764547,611617,Female
294,Person_294,25,24,24,Creative,29,1025495,1663137,1162818,Male
295,Person_295,37,29,29,Creative,396,1427376,1691959,1061228,Female
296,Person_296,24,4,0,Management,655,866461,866461,630885,Female
297,Person_297,60,30,17,Analytical,959,941253,941253,2018827,Female
298,Person_298,28,18,11,Technical,864,793468,2295893,1885069,Female
299,Person_299,22,28,11,Technical,382,1189926,1189926,2199350,Male
300,Person_300,53,24,6,Analytical,154,1200909,1200909,1433294,Female
301,Person_301,35,8,1,Creative,225,963988,963988,2110794,Female
302,Person_302,55,7,7,Creative,168,1183998,1590505,1358741,Male
303,Person_303,40,24,13,Management,283,912450,912450,1346829,Female
304,Person_304,28,23,23,Creative,119,860345,2124934,2069997,Female
305,Person_305,59,29,0,Management,915,1078789,1078789,944253,Female
306,Person_306,42,3,3,Technical,642,1008926,1008926,1976363,Male
307,Person_307,45,21,21,Management,138,689560,689560,1398498,Male
308,Person_308,25,22,22,Management,883,957996,2141147,1786199,Male
309,Person_309,33,12,12,Analytical,719,1122926,1272907,2345060,Male
310,Person_310,35,12,12,Analytical,321,2434725,2434725,2268179,Female
311,Person_311,48,35,35,Creative,156,2011869,2464693,1985693,Male
312,Person_312,39,38,13,Analytical,169,533363,701326,644712,Female
313,Person_313,33,17,17,Analytical,558,1528896,1528896,575070,Female
314,Person_314,37,0,0,Analytical,858,635822,635822,1865443,Female
315,Person_315,26,39,12,Creative,251,1784324,1784324,2267947,Male
316,Person_316,44,25,14,Management,438,1434099,1434099,1031630,Male
317,Person_317,34,32,32,Management,927,2144296,2144296,1826417,Male
318,Person_318,28,13,13,Technical,242,1552499,2076961,1138577,Male
319,Person_319,55,20,20,Technical,314,2352931,2352931,993050,Male
320,Person_320,60,10,10,Creative,448,1344980,2271966,717469,Female
321,Person_321,50,25,25,Management,57,1765399,1940370,1345445,Female
322,Person_322,41,8,8,Analytical,419,624135,624135,1334706,Male
323,Person_323,58,2,2,Creative,590,980262,2441820,2126449,Male
324,Person_324,31,14,14,Management,618,1377169,2214752,1133097,Female
325,Person_325,23,40,11,Creative,942,1313252,1313252,1527841,Female
326,Person_326,45,9,9,Analytical,847,551724,551724,559629,Male
327,Person_327,23,1,1,Technical,918,1054119,1656630,890113,Female
328,Person_328,59,1,1,Management,321,1439998,1554358,1041741,Female
329,Person_329,51,1,1,Technical,780,1468838,1988912,791046,Female
330,Person_330,33,23,3,Creative,409,2342306,2493921,641759,Male
331,Person_331,36,31,31,Creative,862,1933899,2119028,2405818,Male
332,Person_332,43,11,11,Analytical,385,578929,1703426,1456245,Female
333,Person_333,36,22,2,Creative,254,2222504,2229986,2135630,Female
334,Person_334,35,30,14,Creative,917,1550593,1550593,791017,Male
335,Person_335,29,8,8,Analytical,511,1491509,1491509,1427055,Male
336,Person_336,48,4,4,Analytical,681,2294243,2462792,906588,Male
337,Person_337,40,39,1,Analytical,636,924347,1161170,1468433,Male
338,Person_338,39,18,3,Management,267,938886,1868254,2423226,Male
339,Person_339,49,27,27,Management,46,1405168,1405168,1840369,Male
340,Person_340,38,40,21,Technical,80,1323874,1339717,1839420,Male
341,Person_341,32,0,0,Analytical,648,835984,2337458,1537606,Male
342,Person_342,39,9,9,Analytical,894,1289992,1289992,648411,Male
343,Person_343,59,14,14,Creative,100,1115878,1115878,533686,Male
344,Person_344,52,27,27,Analytical,37,1642062,2339188,2483101,Female
345,Person_345,38,9,3,Analytical,996,1282077,1459628,1526500,Female
346,Person_346,34,12,12,Technical,405,1152187,1152187,2202492,Female
347,Person_347,25,33,33,Technical,852,1608733,1932556,506774,Female
348,Person_348,39,34,29,Technical,238,1146862,1146862,782766,Male
349,Person_349,41,12,7,Creative,925,1302021,2419815,1890670,Male
350,Person_350,43,38,37,Technical,557,734613,734613,846643,Female
351,Person_351,54,29,21,Analytical,447,1027699,1027699,1500841,Female
352,Person_352,26,18,18,Management,138,999929,999929,624944,Female
353,Person_353,60,18,18,Analytical,457,651889,651889,2251950,Male
354,Person_354,32,1,0,Creative,914,950747,950747,2475902,Male
355,Person_355,34,24,15,Management,600,600001,600001,1761327,Female
356,Person_356,54,7,5,Technical,485,2451051,2471566,1661399,Female
357,Person_357,43,31,23,Technical,569,1622322,1862793,1547282,Male
358,Person_358,30,21,3,Technical,78,1928707,2087690,2241288,Male
359,Person_359,33,27,27,Creative,883,1781410,1781410,1013382,Female
360,Person_360,35,32,32,Management,614,1377726,1401684,1538753,Male
361,Person_361,53,18,18,Management,655,1143065,1235382,938480,Female
362,Person_362,27,2,2,Technical,173,993629,993629,1772164,Male
363,Person_363,52,39,38,Creative,552,951314,1578675,532766,Male
364,Person_364,22,38,19,Analytical,289,1582850,1582850,1795982,Female
365,Person_365,33,25,25,Analytical,749,1936675,1990334,641149,Male
366,Person_366,50,13,13,Technical,957,1748523,2421220,2112603,Male
367,Person_367,33,17,8,Technical,618,771940,2276562,1821080,Male
368,Person_368,30,9,9,Creative,862,1051512,1910060,1871552,Female
369,Person_369,54,20,5,Creative,505,831717,831717,2139720,Male
370,Person_370,60,10,10,Management,195,976040,976040,1790100,Male
371,Person_371,34,24,24,Technical,361,1127179,1127179,968394,Female
372,Person_372,23,24,24,Analytical,198,1192537,1192537,2433311,Male
373,Person_373,49,34,4,Technical,143,1205528,2209728,1801323,Female
374,Person_374,30,19,12,Technical,277,1457024,1457024,2257205,Male
375,Person_375,23,11,11,Analytical,179,751459,751459,1163281,Female
376,Person_376,35,5,5,Technical,393,1423225,1423225,2280912,Male
377,Person_377,29,12,12,Technical,921,1363435,1363435,2433292,Female
378,Person_378,40,14,14,Technical,734,1995101,2353364,1133836,Male
379,Person_379,35,33,33,Technical,846,1365573,1365573,2076487,Female
380,Person_380,53,31,31,Creative,234,535817,535817,1399818,Female
381,Person_381,34,8,8,Management,141,1998056,1998056,1791304,Female
382,Person_382,44,15,9,Technical,457,604015,604015,668030,Female
383,Person_383,56,23,23,Creative,296,1332878,1830177,1226481,Male
384,Person_384,24,10,10,Technical,65,1073031,1073031,571585,Male
385,Person_385,59,29,22,Management,557,997927,1244645,1827959,Male
386,Person_386,34,11,8,Technical,166,561812,2121205,1317757,Female
387,Person_387,56,5,5,Management,76,1770835,1770835,1562107,Female
388,Person_388,43,9,1,Technical,23,790976,790976,2437769,Male
389,Person_389,59,17,5,Analytical,202,915116,1607590,800765,Female
390,Person_390,53,34,34,Management,184,771363,771363,1275803,Male
391,Person_391,60,40,30,Technical,318,1605370,2280721,1588744,Male
392,Person_392,22,38,23,Analytical,959,836762,836762,2183411,Male
393,Person_393,55,26,5,Technical,308,1060897,1060897,2352049,Male
394,Person_394,53,40,40,Technical,580,517584,1461810,2211035,Female
395,Person_395,60,17,17,Management,21,585693,1568865,2082533,Male
396,Person_396,52,23,23,Analytical,253,1382455,1772076,1914956,Male
397,Person_397,30,10,10,Management,88,1265113,1936668,1890797,Female
398,Person_398,39,39,13,Creative,612,1414339,1414339,1569538,Male
399,Person_399,37,5,5,Creative,635,1146958,2168176,1283647,Male
400,Person_400,26,31,17,Management,115,1586079,1586079,1522107,Female
401,Person_401,24,15,10,Technical,398,1587674,1645925,911088,Male
402,Person_402,56,0,0,Analytical,715,903702,2038089,815463,Male
403,Person_403,53,13,13,Creative,215,815275,815275,2366301,Female
404,Person_404,50,28,12,Management,607,883037,1770295,1850094,Male
405,Person_405,60,5,5,Management,946,1302863,1302863,1475818,Male
406,Person_406,36,38,33,Management,532,1256186,1256186,2136840,Female
407,Person_407,51,17,9,Management,317,817127,1324470,1338176,Male
408,Person_408,29,0,0,Analytical,613,603961,603961,1597041,Male
409,Person_409,32,33,3,Management,479,961423,1740411,2432072,Female
410,Person_410,45,7,7,Technical,133,1529477,1529477,1170407,Female
411,Person_411,60,11,11,Technical,812,654600,1718474,2358431,Male
412,Person_412,40,9,1,Analytical,668,2200836,2393624,678925,Male
413,Person_413,34,7,7,Analytical,797,575126,575126,555867,Female
414,Person_414,48,30,27,Creative,775,2167679,2167679,1824342,Male
415,Person_415,25,4,4,Technical,991,902138,902138,2404204,Male
416,Person_416,47,31,17,Technical,739,1341639,2360312,1398907,Female
417,Person_417,46,36,28,Creative,314,976185,1852089,635649,Male
