Candidate_ID,Name,Age,Total_Experience,Relevant_Experience,Skill_Type,Distance_Between_Birthplace_and_Home,Last_Drawn_Compensation,Actual_Compensation,Predicted_Compensation,Gender
4161,Person_161,24,7,7,Analytical,76,830903,830903,2214647,Female
4162,Person_162,34,3,3,Technical,598,1384381,1783314,2193794,Male
4163,Person_163,50,20,5,Management,179,1046654,1652779,1800741,Female
4164,Person_164,35,31,22,Creative,155,1335998,2127048,1290796,Male
4165,Person_165,24,35,19,Management,841,647308,647308,2370989,Female
4166,Person_166,43,38,13,Technical,397,924052,924052,1703132,Male
4167,Person_167,52,6,6,Technical,850,538100,538100,1796558,Male
4168,Person_168,58,23,23,Analytical,829,776304,776304,1354619,Female
4169,Person_169,41,22,15,Analytical,764,1704464,1963537,1719209,Female
4170,Person_170,39,4,4,Technical,359,765595,957002,1833337,Male
4171,Person_171,49,30,11,Technical,656,671281,1154200,1280914,Female
4172,Person_172,54,12,3,Analytical,836,510856,586005,964275,Male
4173,Person_173,36,19,19,Management,380,1463290,1463290,765636,Female
4174,Person_174,59,29,16,Management,886,924297,924297,1220194,Female
4175,Person_175,49,24,19,Management,751,2312623,2391700,2453396,Male
4176,Person_176,45,17,13,Creative,586,1222085,1222085,2108810,Male
4177,Person_177,45,12,12,Management,322,1279556,1279556,1741977,Female
4178,Person_178,56,7,7,Creative,833,926592,926592,2253616,Male
4179,Person_179,23,29,5,Technical,91,1305436,1733767,2025430,Female
4180,Person_180,54,32,32,Management,701,936815,936815,2209711,Male
4181,Person_181,51,25,9,Analytical,21,1102276,1102276,2150607,Male
4182,Person_182,32,40,28,Analytical,240,595950,595950,1695818,Female
4183,Person_183,29,38,26,Analytical,161,1019258,1019258,1596117,Male
4184,Person_184,56,9,9,Technical,25,666474,2342466,643265,Male
4185,Person_185,27,25,25,Management,632,2035570,2359802,2225688,Male
4186,Person_186,31,21,19,Analytical,88,674518,674518,1175595,Male
4187,Person_187,60,25,25,Creative,636,1887457,1887457,1261056,Male
4188,Person_188,23,26,26,Technical,829,915763,2102829,2055089,Female
4189,Person_189,38,10,10,Analytical,904,1892201,2276963,1264559,Male
4190,Person_190,24,12,12,Management,385,1539438,1539438,2435014,Male
4191,Person_191,43,0,0,Management,779,1708355,1708355,2220299,Male
4192,Person_192,53,2,2,Technical,591,2214315,2279406,2139503,Female
4193,Person_193,53,33,22,Technical,595,1313624,2312071,2024918,Male
4194,Person_194,33,36,27,Analytical,162,976984,976984,1366660,Male
4195,Person_195,50,1,1,Technical,459,780891,1901255,1878990,Female
4196,Person_196,34,33,33,Technical,656,1011681,1011681,702724,Male
4197,Person_197,43,35,26,Technical,554,1125698,1780184,2298969,Female
4198,Person_198,49,34,2,Creative,380,682848,1643538,1440877,Male
4199,Person_199,35,36,36,Management,113,924764,924764,1081100,Female
4200,Person_200,50,25,9,Technical,491,577274,577274,1187115,Male
4201,Person_201,22,13,13,Creative,188,1478509,1478509,1950237,Male
4202,Person_202,29,0,0,Analytical,62,1175150,2417720,553438,Female
4203,Person_203,43,9,9,Technical,936,1031970,1031970,992443,Male
4204,Person_204,32,37,36,Technical,959,836798,836798,2070265,Male
4205,Person_205,55,4,4,Management,483,825922,931535,994473,Male
4206,Person_206,54,24,1,Creative,393,1573294,1573294,1981864,Female
4207,Person_207,56,33,6,Analytical,965,702160,702160,2228494,Male
4208,Person_208,28,38,14,Technical,240,1316349,2378081,2400861,Female
4209,Person_209,44,17,17,Technical,932,1519596,1519596,718108,Male
4210,Person_210,55,40,11,Technical,703,1103808,1108457,831899,Male
4211,Person_211,34,27,27,Management,807,654872,1481493,1769055,Male
4212,Person_212,26,26,12,Creative,355,1643799,1886425,1289610,Female
4213,Person_213,36,0,0,Technical,258,1733015,1733015,2234485,Male
4214,Person_214,44,28,19,Technical,383,870363,1307185,535782,Female
4215,Person_215,48,0,0,Management,458,1146952,1927027,2087404,Female
4216,Person_216,58,9,9,Technical,682,1550772,1550772,1309677,Female
4217,Person_217,52,28,28,Analytical,831,1029304,1029304,2237924,Female
4218,Person_218,33,31,31,Analytical,39,1894465,1894465,581446,Male
4219,Person_219,41,30,22,Analytical,179,605059,605059,1951523,Male
4220,Person_220,36,30,30,Creative,712,1080045,1080045,1654176,Male
4221,Person_221,54,28,12,Creative,556,1136694,1885844,1189570,Female
4222,Person_222,44,25,24,Management,366,823832,823832,526804,Female
4223,Person_223,30,21,21,Creative,49,1076859,1087524,863012,Female
4224,Person_224,25,1,1,Analytical,737,1095624,1392295,2015886,Female
4225,Person_225,59,27,27,Creative,723,1758069,2174855,1440004,Male
4226,Person_226,25,0,0,Technical,890,1088806,2032319,621487,Female
4227,Person_227,42,16,16,Creative,911,1749436,1989462,712131,Female
4228,Person_228,59,24,24,Analytical,816,1828670,1828670,2216551,Female
4229,Person_229,48,30,25,Creative,590,1110145,1110145,2426246,Female
4230,Person_230,31,4,4,Creative,512,561568,2192006,1540171,Female
4231,Person_231,50,29,24,Technical,814,1440070,1920959,2364750,Male
4232,Person_232,46,19,0,Management,341,1252838,1252838,1048859,Male
4233,Person_233,28,15,1,Technical,115,1493115,1493115,1024960,Male
4234,Person_234,24,22,20,Analytical,709,1431559,1431559,1088637,Male
4235,Person_235,59,15,15,Analytical,453,1703557,1889878,2432092,Female
4236,Person_236,28,40,40,Analytical,710,1031523,1031523,1687851,Male
4237,Person_237,47,30,26,Analytical,958,1731364,1731364,1387492,Male
4238,Person_238,39,16,3,Creative,137,955321,955321,1035870,Male
4239,Person_239,48,13,13,Technical,696,1154978,1154978,1054721,Male
4240,Person_240,35,28,20,Creative,853,1220265,1767789,1280425,Female
4241,Person_241,30,9,4,Management,240,2000938,2000938,1824472,Male
4242,Person_242,56,40,1,Analytical,83,1100470,1174981,2354779,Female
4243,Person_243,54,24,24,Analytical,326,957250,957250,2215113,Male
4244,Person_244,47,40,29,Technical,324,882561,882561,1176778,Male
4245,Person_245,54,35,25,Technical,926,1088694,2356665,2462740,Male
4246,Person_246,44,0,0,Creative,124,981771,2287456,1118445,Male
4247,Person_247,43,0,0,Management,273,1271311,1571373,1427225,Male
4248,Person_248,44,12,12,Technical,817,1479529,1976929,759774,Male
4249,Person_249,22,22,22,Management,10,1845531,2182037,983338,Male
4250,Person_250,23,33,33,Technical,157,961377,2412367,1219797,Female
4251,Person_251,31,22,22,Creative,281,1025094,1025094,1664745,Female
4252,Person_252,23,22,22,Analytical,751,1772540,1939165,1181848,Female
4253,Person_253,46,32,16,Analytical,741,1616220,1663637,1036259,Male
4254,Person_254,56,12,12,Technical,42,1129327,1129327,1944098,Female
4255,Person_255,49,30,8,Creative,166,704294,1852234,1740449,Male
4256,Person_256,26,7,2,Management,777,519463,1573845,2081691,Female
4257,Person_257,28,33,2,Management,435,1991524,1991524,1870208,Female
4258,Person_258,35,9,9,Creative,587,1484942,2072753,1909013,Female
4259,Person_259,56,2,2,Creative,625,836745,1448740,2424346,Male
4260,Person_260,38,39,7,Technical,207,658136,2189594,1838968,Male
4261,Person_261,26,39,39,Creative,853,1162758,1989745,2108686,Female
4262,Person_262,38,20,20,Technical,178,983289,983289,1683680,Male
4263,Person_263,31,15,2,Management,352,1598144,1598144,1160833,Male
4264,Person_264,26,11,11,Analytical,606,648950,2091532,2132334,Male
4265,Person_265,23,30,7,Technical,130,1333878,2364534,2216891,Female
4266,Person_266,22,33,0,Technical,596,1001643,1345073,1392992,Female
4267,Person_267,40,37,21,Management,228,817317,817317,2129527,Male
4268,Person_268,57,3,3,Management,953,1769960,1769960,2255100,Female
4269,Person_269,31,38,29,Analytical,914,1436510,1436510,1677360,Male
4270,Person_270,58,0,0,Management,305,2103113,2103113,1766546,Female
4271,Person_271,37,22,20,Technical,817,2150485,2465089,1616051,Female
4272,Person_272,53,40,4,Creative,370,853849,1414497,1894821,Female
4273,Person_273,27,3,3,Management,871,1795866,2294864,1089847,Male
4274,Person_274,44,5,3,Creative,668,549180,1956268,1358979,Male
4275,Person_275,27,28,22,Technical,745,547877,2358281,1503169,Male
4276,Person_276,57,14,14,Technical,452,787687,981132,1246552,Female
4277,Person_277,50,39,19,Analytical,453,1500545,1661726,1956603,Male
4278,Person_278,31,0,0,Analytical,503,888779,888779,1765475,Male
4279,Person_279,48,37,19,Creative,585,769636,769636,2249431,Male
4280,Person_280,50,1,1,Technical,266,1272762,1788242,1030155,Female
4281,Person_281,39,8,8,Creative,392,771313,1419192,1672795,Female
4282,Person_282,43,20,20,Management,577,986535,986535,2355005,Female
4283,Person_283,49,37,19,Management,585,1416662,1416662,1554935,Female
4284,Person_284,28,1,1,Analytical,793,881481,881481,1137536,Female
4285,Person_285,50,25,25,Management,249,654292,654292,963269,Female
4286,Person_286,52,35,35,Analytical,431,1288483,1288483,1349862,Male
4287,Person_287,26,0,0,Technical,545,842559,842559,1755488,Female
4288,Person_288,28,26,26,Technical,898,1443554,1443554,1154239,Female
4289,Person_289,50,15,15,Management,113,635937,635937,2128551,Female
4290,Person_290,49,20,20,Creative,887,760897,2089447,1072731,Male
4291,Person_291,29,20,20,Management,396,660114,2249693,2363404,Male
4292,Person_292,31,30,26,Analytical,641,1255995,1922706,2088092,Female
4293,Person_293,40,30,14,Management,617,1312995,1824624,1061202,Female
4294,Person_294,60,25,25,Creative,328,1684646,2444521,843365,Male
4295,Person_295,50,35,20,Creative,514,1712144,2195586,1458034,Male
4296,Person_296,27,40,18,Management,401,1193651,1193651,912492,Female
4297,Person_297,32,35,8,Analytical,503,1016988,1735296,2003706,Male
4298,Person_298,41,21,13,Technical,67,890890,2499749,1610375,Male
4299,Person_299,53,28,0,Creative,537,1063045,1063045,1366313,Female
4300,Person_300,39,11,11,Creative,269,1649439,1755365,1410377,Female
4301,Person_301,31,4,4,Creative,415,503966,1001093,1909480,Male
4302,Person_302,33,5,5,Analytical,943,1227202,1227202,1089639,Female
4303,Person_303,23,4,4,Technical,754,822676,822676,1039226,Female
4304,Person_304,60,1,1,Creative,778,519339,2343641,2391471,Female
4305,Person_305,37,0,0,Management,33,599474,599474,1180142,Female
4306,Person_306,52,33,16,Management,304,771686,771686,2443176,Female
4307,Person_307,34,25,20,Analytical,883,2292776,2484168,967836,Female
4308,Person_308,45,18,9,Management,908,1078871,1078871,2432372,Male
4309,Person_309,53,15,14,Management,976,1090163,2093623,1840009,Female
4310,Person_310,25,19,0,Technical,874,782217,782217,1378330,Male
4311,Person_311,47,37,4,Management,988,1423564,1772388,2224950,Male
4312,Person_312,41,2,2,Technical,723,1105483,1481038,1534885,Male
4313,Person_313,28,24,8,Analytical,562,816484,1349582,1702296,Male
4314,Person_314,50,27,13,Creative,675,709870,709870,2114819,Male
4315,Person_315,24,5,5,Analytical,839,821570,1942065,1217544,Male
4316,Person_316,36,40,37,Management,536,1232652,1232652,2089960,Female
4317,Person_317,60,37,15,Creative,342,2076516,2466912,1643757,Male
4318,Person_318,35,25,14,Analytical,399,2112218,2112218,790143,Male
4319,Person_319,28,20,20,Technical,763,1387083,1387083,2274447,Male
4320,Person_320,43,5,3,Creative,77,652855,2144365,936964,Male
4321,Person_321,24,29,7,Analytical,286,961611,967388,2068263,Male
4322,Person_322,31,12,12,Creative,66,710039,1195690,2440325,Female
4323,Person_323,26,0,0,Technical,978,1327925,1327925,973166,Male
4324,Person_324,54,21,17,Analytical,762,1234389,1234389,1687267,Female
4325,Person_325,35,2,2,Management,442,625318,625318,1523928,Male
4326,Person_326,37,34,12,Creative,856,574208,1381137,711605,Male
4327,Person_327,34,9,9,Creative,881,948136,948136,1352320,Male
4328,Person_328,50,1,1,Technical,803,1352728,2447349,955800,Male
4329,Person_329,39,20,20,Technical,372,806603,806603,2044058,Male
4330,Person_330,57,26,11,Creative,586,1489782,2496001,1668951,Female
4331,Person_331,50,26,26,Analytical,480,918439,1079695,683000,Female
4332,Person_332,43,13,13,Analytical,688,1538688,1538688,1917530,Female
4333,Person_333,41,38,34,Creative,620,810865,2247204,1348188,Male
4334,Person_334,25,23,1,Creative,230,695068,730112,1228000,Female
4335,Person_335,23,26,26,Creative,183,1266928,1266928,1570539,Female
4336,Person_336,25,11,11,Management,515,631258,1447633,1241508,Female
4337,Person_337,29,40,40,Management,735,804308,804308,2062062,Female
4338,Person_338,27,4,4,Creative,389,1508707,1698896,1089508,Male
4339,Person_339,44,38,14,Management,786,848745,2490948,1735086,Male
4340,Person_340,29,37,21,Technical,95,2043478,2124699,2375615,Female
4341,Person_341,31,38,8,Management,311,1129969,1900725,938691,Female
4342,Person_342,46,23,19,Technical,559,1063565,1210961,2159466,Female
4343,Person_343,30,31,12,Creative,307,1768353,1768353,1953442,Male
4344,Person_344,49,0,0,Creative,556,1109161,1109161,2103264,Male
4345,Person_345,52,25,25,Management,766,698719,1271283,898507,Female
4346,Person_346,43,5,5,Creative,937,669793,859063,796733,Male
4347,Person_347,59,36,7,Analytical,712,1961636,1961636,1966563,Male
4348,Person_348,55,29,19,Creative,262,1537440,2138969,1573478,Female
4349,Person_349,39,32,31,Technical,394,789452,1299621,1112458,Female
4350,Person_350,39,23,23,Analytical,983,625019,625019,1530267,Male
4351,Person_351,32,8,8,Technical,422,591403,2191508,552113,Female
4352,Person_352,38,26,26,Analytical,75,586508,1178826,701162,Female
4353,Person_353,43,2,2,Creative,901,1112234,1112234,1236642,Male
4354,Person_354,48,6,6,Analytical,471,1284273,2048396,2064063,Female
4355,Person_355,43,17,17,Management,826,968477,2126406,1908336,Female
4356,Person_356,41,10,7,Technical,824,782719,980068,847014,Female
4357,Person_357,29,4,4,Creative,588,729986,729986,1731877,Female
4358,Person_358,32,20,8,Analytical,713,1508466,1994105,1904136,Female
4359,Person_359,57,37,16,Creative,490,763694,763694,1809162,Male
4360,Person_360,49,31,0,Technical,900,1350326,1350326,1940546,Male
4361,Person_361,45,2,2,Analytical,898,2088847,2391369,666877,Female
4362,Person_362,58,34,34,Analytical,336,869955,869955,665238,Female
4363,Person_363,39,17,17,Management,180,1949282,2175889,697811,Female
4364,Person_364,46,21,21,Creative,382,1674317,1892234,1301956,Male
4365,Person_365,41,17,17,Management,189,1699922,2034827,1126095,Female
4366,Person_366,38,13,13,Management,214,945677,1447864,2010422,Male
4367,Person_367,48,29,12,Technical,910,504559,509176,724942,Male
4368,Person_368,39,31,17,Management,898,1962210,1962210,2261764,Female
4369,Person_369,46,7,7,Management,716,1261726,1261726,2444510,Female
4370,Person_370,36,12,4,Management,798,1286644,2088706,1738898,Male
4371,Person_371,48,17,2,Creative,470,878507,878507,1580556,Female
4372,Person_372,49,2,2,Management,310,1837837,2224980,1758025,Male
4373,Person_373,53,38,24,Creative,666,2188576,2264594,1412214,Male
4374,Person_374,31,6,0,Technical,360,1508212,1508212,2356185,Male
4375,Person_375,33,27,27,Creative,419,691448,2299937,582926,Male
4376,Person_376,35,33,15,Technical,844,515158,515158,663832,Female
4377,Person_377,43,26,26,Analytical,56,627282,627282,1587722,Female
4378,Person_378,33,40,24,Technical,527,1277727,2020862,576362,Male
4379,Person_379,54,30,5,Creative,996,1567356,2139540,947005,Male
4380,Person_380,28,29,4,Management,970,1705622,1705622,2236962,Male
4381,Person_381,33,12,7,Creative,666,1141304,1141304,802534,Male
4382,Person_382,27,34,10,Technical,431,967582,967582,2375682,Female
4383,Person_383,42,15,9,Creative,160,2020121,2404598,1922877,Female
4384,Person_384,26,5,5,Management,329,508369,508369,749448,Male
4385,Person_385,29,34,4,Analytical,900,549803,2428809,1927044,Female
4386,Person_386,32,9,9,Creative,124,1558333,1562764,868447,Male
4387,Person_387,32,31,30,Analytical,737,2072993,2072993,509609,Female
4388,Person_388,41,38,30,Management,82,991342,991342,1419740,Female
4389,Person_389,42,33,19,Creative,686,1186212,2379848,2399017,Male
4390,Person_390,39,28,28,Analytical,352,1876834,2423010,1743892,Male
4391,Person_391,38,22,16,Management,750,844792,2048008,579412,Female
4392,Person_392,45,25,5,Technical,603,1687935,1687935,1712646,Male
4393,Person_393,26,6,6,Technical,892,790852,1538312,1102327,Male
4394,Person_394,34,31,31,Analytical,116,1032311,1665017,1386538,Female
4395,Person_395,27,18,18,Management,488,1298319,1298319,1232449,Male
4396,Person_396,57,31,0,Management,819,556237,556237,1747785,Female
4397,Person_397,50,23,15,Management,784,1198941,1198941,1896295,Male
4398,Person_398,47,16,4,Creative,56,535798,1808610,1981790,Female
4399,Person_399,58,21,21,Technical,361,527789,527789,958584,Female
4400,Person_400,37,24,8,Management,989,799741,799741,1877087,Female
4401,Person_401,52,21,21,Creative,578,650165,2394615,1715830,Male
4402,Person_402,54,26,26,Management,720,1087092,1087092,732718,Male
4403,Person_403,28,3,3,Management,485,1570241,1599196,1611303,Male
4404,Person_404,40,29,3,Analytical,380,842664,2089292,834816,Female
4405,Person_405,46,16,4,Management,151,1995777,1995777,1278396,Female
