Candidate_ID,Name,Age,Total_Experience,Relevant_Experience,Skill_Type,Distance_Between_Birthplace_and_Home,Last_Drawn_Compensation,Actual_Compensation,Predicted_Compensation,Gender
6069,Person_69,28,26,26,Analytical,728,1135979,1135979,656791,Female
6070,Person_70,33,6,6,Creative,711,641607,641607,1540387,Female
6071,Person_71,48,17,7,Technical,974,787282,787282,1917855,Male
6072,Person_72,56,0,0,Technical,430,590463,1871584,662974,Female
6073,Person_73,44,14,4,Analytical,837,979319,979319,833798,Male
6074,Person_74,43,37,19,Management,480,704632,704632,2469687,Female
6075,Person_75,43,30,11,Analytical,187,1596212,1596212,2478970,Male
6076,Person_76,29,19,1,Management,847,528161,2423034,643109,Female
6077,Person_77,56,5,0,Analytical,71,519792,519792,2055460,Female
6078,Person_78,25,2,1,Technical,655,1145567,1521715,1276037,Female
6079,Person_79,25,16,16,Technical,516,993983,2080501,2447584,Female
6080,Person_80,37,26,17,Analytical,113,1895118,1895118,1140218,Male
6081,Person_81,59,20,20,Creative,908,858109,858109,2462108,Male
6082,Person_82,35,0,0,Management,869,724073,724073,1689797,Male
6083,Person_83,49,35,35,Technical,26,1536231,2461099,1939858,Male
6084,Person_84,49,34,8,Analytical,907,797557,2134757,2169928,Male
6085,Person_85,41,5,2,Analytical,364,783435,1524334,1660321,Male
6086,Person_86,40,24,5,Analytical,518,1322596,1322596,1850463,Male
6087,Person_87,36,38,18,Technical,272,797062,857610,2088256,Female
6088,Person_88,60,5,4,Analytical,215,829313,2361366,1901277,Male
6089,Person_89,28,7,3,Analytical,578,876634,876634,1758525,Female
6090,Person_90,60,40,40,Creative,359,1984756,2272253,1960698,Female
6091,Person_91,36,17,17,Technical,254,1337559,1851238,1888429,Male
6092,Person_92,36,6,6,Analytical,36,1780817,2019132,656324,Female
6093,Person_93,32,6,6,Management,920,1115175,1115175,938055,Male
6094,Person_94,43,14,1,Creative,819,789083,789083,2012683,Female
6095,Person_95,52,8,8,Management,607,906931,1025372,1399419,Female
6096,Person_96,49,7,7,Technical,38,851813,851813,1161198,Male
6097,Person_97,53,35,35,Technical,170,2083094,2083094,1635462,Male
6098,Person_98,27,39,9,Management,24,1556743,1556743,1523254,Female
6099,Person_99,59,3,3,Creative,392,718754,792423,1934408,Male
6100,Person_100,27,30,1,Analytical,800,1547672,2408954,646549,Male
6101,Person_101,52,0,0,Creative,185,1063283,1833356,622610,Male
6102,Person_102,44,31,13,Technical,797,1269482,1269482,1831740,Female
6103,Person_103,54,19,19,Management,207,789003,789003,1398330,Male
6104,Person_104,26,6,6,Management,654,1676792,1676792,677826,Male
6105,Person_105,60,16,8,Technical,618,2028386,2138040,2426473,Female
6106,Person_106,26,10,10,Technical,490,548457,548457,1468932,Female
6107,Person_107,34,8,8,Management,152,692789,1709941,1447353,Male
6108,Person_108,60,3,3,Technical,550,1376270,1376270,1060022,Female
6109,Person_109,58,14,14,Creative,722,1338054,1338054,1963662,Female
6110,Person_110,25,39,27,Analytical,219,649499,1286649,2016403,Female
6111,Person_111,23,3,3,Management,296,745148,745148,1354885,Female
6112,Person_112,50,37,11,Creative,440,769293,880737,1625292,Male
6113,Person_113,28,16,16,Technical,889,1756479,1756479,886375,Male
6114,Person_114,44,23,23,Management,213,1513375,2230140,1038187,Female
6115,Person_115,29,7,7,Technical,564,1497517,1497517,2399519,Male
6116,Person_116,28,31,6,Management,689,2160469,2183916,1910480,Female
6117,Person_117,48,31,16,Creative,754,686213,686213,1770461,Female
6118,Person_118,30,35,35,Analytical,383,755022,1329790,1404221,Male
6119,Person_119,50,37,28,Management,59,694886,2025690,713209,Male
6120,Person_120,54,22,22,Technical,243,1471008,1471008,1565393,Female
6121,Person_121,28,27,27,Technical,772,645257,1603702,1538602,Male
6122,Person_122,49,37,19,Management,810,1764052,1764052,547395,Male
6123,Person_123,37,15,15,Management,415,1284086,1284086,813176,Male
6124,Person_124,32,1,1,Analytical,400,1444859,1780968,819201,Female
6125,Person_125,45,4,4,Management,933,1287977,2359625,841890,Male
6126,Person_126,44,15,10,Technical,853,649516,649516,2337414,Female
6127,Person_127,26,37,21,Creative,388,582154,582154,1446577,Female
6128,Person_128,48,2,2,Analytical,749,1900558,1900558,968439,Female
6129,Person_129,31,3,3,Creative,833,784755,2216463,2103084,Male
6130,Person_130,53,13,13,Technical,766,695185,695185,2097751,Male
6131,Person_131,37,25,19,Management,222,540109,540109,673101,Female
6132,Person_132,46,27,7,Technical,525,1209154,1209154,1983413,Female
6133,Person_133,46,28,24,Technical,738,808937,808937,2366108,Female
6134,Person_134,40,19,5,Analytical,940,1439987,1439987,719963,Female
6135,Person_135,44,17,4,Technical,162,1602928,1602928,1752615,Female
6136,Person_136,33,28,17,Technical,793,1651403,1998906,1927722,Female
6137,Person_137,50,40,20,Technical,137,729651,1553839,1182443,Male
6138,Person_138,60,13,1,Technical,632,687484,2175802,939070,Male
6139,Person_139,51,22,4,Management,177,935578,935578,1302281,Male
6140,Person_140,28,15,15,Management,708,672976,1225819,1922946,Female
6141,Person_141,42,28,5,Technical,289,919217,1695970,716347,Female
6142,Person_142,59,26,2,Technical,890,1927083,1927083,2083378,Female
6143,Person_143,52,13,10,Creative,824,1778434,2258662,1785221,Male
6144,Person_144,60,26,6,Management,102,777518,777518,2246303,Male
6145,Person_145,30,35,15,Management,536,2131956,2131956,604516,Female
6146,Person_146,57,34,3,Analytical,559,947585,2242319,1780603,Male
6147,Person_147,44,5,5,Management,77,1079287,1079287,1626358,Male
6148,Person_148,58,29,9,Creative,709,1128790,1365457,1879435,Male
6149,Person_149,51,4,4,Technical,948,1005725,1764161,1802844,Male
6150,Person_150,33,10,10,Analytical,436,1152309,1152309,918666,Male
6151,Person_151,47,29,19,Technical,585,526227,526227,1457993,Male
6152,Person_152,25,19,17,Creative,525,1573979,2118475,524282,Male
6153,Person_153,47,11,6,Management,483,623349,623349,1674077,Female
6154,Person_154,33,4,4,Management,457,856779,856779,746602,Male
6155,Person_155,44,29,15,Analytical,715,1256381,1256381,1996861,Female
6156,Person_156,60,31,31,Analytical,770,1895783,2470008,1128936,Female
6157,Person_157,59,31,27,Management,569,1256646,1256646,2479521,Female
6158,Person_158,40,37,10,Technical,295,1904207,2340992,1758925,Male
6159,Person_159,43,0,0,Management,444,819364,819364,823865,Female
6160,Person_160,40,12,12,Technical,471,1927147,1954054,1194358,Male
6161,Person_161,35,9,9,Creative,653,1608220,1608220,1792225,Female
6162,Person_162,40,27,10,Management,950,743526,743526,1353744,Male
6163,Person_163,53,20,20,Technical,200,512690,512690,573481,Female
6164,Person_164,46,35,35,Analytical,670,997875,2195552,1225781,Female
6165,Person_165,52,20,20,Technical,159,1145046,1757390,2155014,Female
6166,Person_166,31,36,1,Management,683,1912583,1912583,2457503,Male
6167,Person_167,50,11,3,Analytical,38,1442467,1936711,782965,Female
6168,Person_168,49,7,7,Technical,592,1632314,1767678,822797,Female
6169,Person_169,38,7,4,Creative,966,544113,544113,1032122,Female
6170,Person_170,41,1,1,Analytical,552,1032579,1032579,833853,Female
6171,Person_171,22,27,6,Creative,163,861904,861904,1373146,Male
6172,Person_172,45,35,19,Analytical,55,851330,1285214,1300810,Female
6173,Person_173,60,34,26,Creative,942,571954,2117790,2060938,Female
6174,Person_174,43,32,28,Creative,753,694049,1845046,671605,Female
6175,Person_175,34,18,2,Technical,393,500081,810990,2310752,Male
6176,Person_176,43,4,4,Technical,180,556772,2164435,696313,Male
6177,Person_177,30,34,34,Analytical,51,1478480,1693407,1330316,Female
6178,Person_178,32,20,20,Management,967,1194976,1262456,600608,Male
6179,Person_179,55,11,11,Creative,497,672847,672847,1014417,Female
6180,Person_180,51,33,12,Technical,624,851286,851286,2209129,Male
6181,Person_181,33,12,9,Analytical,155,1117954,1117954,1900786,Male
6182,Person_182,22,27,18,Creative,907,1111725,1555538,1740455,Female
6183,Person_183,50,4,4,Management,961,996075,996075,1070420,Female
6184,Person_184,49,2,1,Creative,39,816062,1662991,1885789,Female
6185,Person_185,37,31,4,Creative,99,1808800,2335003,1011598,Male
6186,Person_186,59,40,6,Analytical,875,717662,721018,1224368,Female
6187,Person_187,29,16,16,Analytical,467,2042477,2042477,1405572,Male
6188,Person_188,55,39,23,Analytical,70,965103,989262,766561,Female
6189,Person_189,50,5,5,Creative,354,501381,1332703,939157,Female
6190,Person_190,29,21,21,Management,293,1433093,2252409,1477858,Female
6191,Person_191,47,27,27,Analytical,958,1148716,1388259,1034274,Male
6192,Person_192,32,2,2,Analytical,717,831195,831195,517271,Male
6193,Person_193,28,7,7,Technical,180,2229992,2229992,2378213,Male
6194,Person_194,44,36,10,Technical,644,509360,509360,2284950,Male
6195,Person_195,50,24,1,Creative,397,737550,1335383,1678970,Male
6196,Person_196,24,26,10,Management,173,904635,1638557,1578912,Female
6197,Person_197,47,19,19,Creative,661,1113353,1304236,627817,Male
6198,Person_198,52,20,20,Management,184,2431759,2431759,1383050,Male
6199,Person_199,33,30,30,Creative,252,1885246,1885246,1438296,Female
6200,Person_200,24,30,13,Technical,123,906544,906544,1335113,Female
6201,Person_201,52,25,25,Technical,973,1596400,2164888,784699,Female
6202,Person_202,40,3,3,Analytical,770,870498,2396705,713976,Female
6203,Person_203,35,12,9,Technical,128,1470581,1470581,757935,Male
6204,Person_204,26,19,19,Technical,927,1040667,1284457,989764,Female
6205,Person_205,51,29,11,Technical,380,1221128,1221128,2067946,Female
6206,Person_206,47,21,21,Management,531,1818227,2345997,1544989,Female
6207,Person_207,43,21,21,Management,62,2260081,2453757,1892236,Male
6208,Person_208,45,25,3,Technical,405,958045,958045,1335601,Male
6209,Person_209,34,16,16,Management,877,596754,596754,2399883,Male
6210,Person_210,29,10,3,Analytical,896,1697741,1697741,2390164,Female
6211,Person_211,44,13,13,Analytical,263,945476,945476,2333767,Male
6212,Person_212,38,18,18,Creative,13,1780564,1780564,2142052,Female
6213,Person_213,38,12,12,Technical,252,900801,1873934,2043524,Female
6214,Person_214,52,23,23,Analytical,235,766520,766520,1941033,Female
6215,Person_215,43,29,29,Creative,429,2473819,2482570,1016958,Female
6216,Person_216,23,32,15,Creative,631,1856643,1856643,1358659,Female
6217,Person_217,30,34,34,Creative,174,717817,717817,977283,Male
6218,Person_218,39,39,35,Management,153,500494,500494,1846447,Male
6219,Person_219,31,5,5,Creative,270,2092403,2455087,2172908,Female
6220,Person_220,40,11,11,Management,330,688063,1556279,2017205,Female
6221,Person_221,43,23,23,Analytical,530,532740,532740,1648514,Female
6222,Person_222,60,8,8,Technical,800,1032400,1032400,2103274,Male
6223,Person_223,27,7,2,Technical,966,840551,995272,2449051,Male
6224,Person_224,34,2,2,Management,349,1900483,1900483,981758,Male
6225,Person_225,24,40,11,Technical,531,1685608,1685608,671504,Male
6226,Person_226,43,29,12,Management,459,2132966,2132966,1429011,Female
6227,Person_227,39,0,0,Analytical,957,1308700,2126301,2490526,Male
6228,Person_228,27,0,0,Technical,544,684547,684547,1966494,Female
6229,Person_229,50,38,20,Management,947,804443,804443,2331910,Male
6230,Person_230,48,5,5,Technical,478,1751439,1751439,1724274,Female
6231,Person_231,45,15,4,Analytical,853,1771161,1771161,589569,Female
6232,Person_232,38,27,5,Analytical,270,1828052,1979190,637525,Male
6233,Person_233,34,17,17,Technical,496,731951,731951,903815,Female
6234,Person_234,29,37,36,Creative,706,1344297,2040731,683152,Female
6235,Person_235,57,36,25,Management,564,1143619,2435917,2064750,Male
6236,Person_236,58,12,10,Technical,545,1428056,1428056,2161653,Female
6237,Person_237,58,16,16,Technical,819,855499,1438649,1596779,Male
6238,Person_238,31,28,16,Management,163,837487,2108899,1068856,Female
6239,Person_239,30,17,17,Management,529,1353936,1940961,817725,Female
6240,Person_240,41,40,17,Management,171,1193452,1193452,2045604,Female
6241,Person_241,54,2,2,Technical,999,525808,525808,1272166,Female
6242,Person_242,60,30,19,Technical,638,2347879,2437851,2487191,Male
6243,Person_243,46,23,0,Analytical,834,1899536,1899536,531653,Male
6244,Person_244,25,19,7,Technical,111,1866514,1866514,1481841,Female
6245,Person_245,34,33,33,Analytical,754,1305831,1484799,619428,Male
6246,Person_246,37,28,7,Management,362,843574,2191446,1882566,Male
6247,Person_247,23,24,3,Creative,518,1742368,1759710,1050344,Female
6248,Person_248,43,27,27,Management,239,743331,743331,1585157,Male
6249,Person_249,48,21,21,Creative,101,687000,812000,1212607,Female
6250,Person_250,29,31,16,Management,134,911413,2070922,1052598,Female
6251,Person_251,47,11,8,Analytical,971,606915,1037494,2385558,Female
6252,Person_252,41,15,15,Technical,770,539972,2433258,504711,Male
6253,Person_253,49,28,13,Creative,465,1207086,1551278,2039078,Male
6254,Person_254,57,4,4,Management,520,1131321,1131321,539815,Female
6255,Person_255,25,28,13,Management,473,965909,965909,1962827,Male
6256,Person_256,45,19,19,Creative,375,1594560,2050475,987020,Male
6257,Person_257,51,29,8,Creative,673,2412286,2412286,901360,Male
6258,Person_258,50,25,18,Creative,222,700107,1990263,2105637,Male
6259,Person_259,47,40,27,Analytical,483,2091934,2091934,2045189,Female
6260,Person_260,46,26,18,Technical,100,645990,1551207,2021760,Male
6261,Person_261,47,1,1,Technical,225,895558,2184108,2411555,Female
6262,Person_262,48,35,0,Analytical,267,2010325,2198659,1840717,Male
6263,Person_263,37,27,27,Creative,720,1413575,1413575,1521912,Female
6264,Person_264,36,38,34,Creative,307,890683,1812919,1327441,Female
6265,Person_265,55,11,3,Creative,704,1316930,1316930,527430,Female
6266,Person_266,32,7,7,Analytical,868,1118136,2016261,1280010,Male
6267,Person_267,49,13,13,Technical,496,1035629,1359555,1500642,Male
6268,Person_268,27,11,11,Analytical,39,743049,957557,820358,Female
6269,Person_269,27,30,6,Technical,883,1964458,1964458,515597,Male
6270,Person_270,23,26,26,Technical,911,555890,555890,889771,Male
6271,Person_271,27,11,11,Technical,81,1059406,1059406,1152615,Male
6272,Person_272,44,35,15,Technical,492,1018623,1018623,1725987,Female
6273,Person_273,28,19,11,Technical,857,846120,846120,627895,Female
6274,Person_274,49,17,16,Creative,831,993808,993808,779823,Male
6275,Person_275,24,15,15,Technical,978,1555222,1555222,964195,Female
6276,Person_276,53,26,20,Management,842,743519,743519,1103469,Male
6277,Person_277,44,1,1,Creative,661,2195643,2263076,1500090,Male
6278,Person_278,56,38,3,Creative,579,1217809,1217809,1664433,Female
6279,Person_279,29,15,13,Creative,983,838001,1979184,1453080,Female
6280,Person_280,56,6,6,Technical,501,1237880,1237880,2370528,Male
6281,Person_281,36,33,6,Technical,752,600274,600274,1153474,Male
6282,Person_282,29,35,5,Technical,598,550778,1535894,1307036,Male
6283,Person_283,41,26,17,Technical,28,1018431,1309842,1982573,Female
6284,Person_284,57,23,23,Technical,32,2071868,2071868,1481337,Male
6285,Person_285,40,11,11,Creative,576,1627103,1820986,533156,Female
6286,Person_286,50,15,15,Technical,407,530015,2039035,1752733,Male
6287,Person_287,28,16,3,Creative,479,2037230,2176475,1437685,Female
6288,Person_288,49,37,10,Management,474,732571,2422016,1179062,Female
6289,Person_289,39,31,8,Creative,48,539563,1985242,2419358,Female
6290,Person_290,34,5,2,Analytical,643,1457161,1457161,1020663,Male
6291,Person_291,27,36,36,Analytical,707,1247359,1247359,828115,Female
6292,Person_292,22,19,19,Technical,766,1092458,1710695,1107978,Female
6293,Person_293,41,28,28,Creative,499,2059062,2209250,1599594,Female
6294,Person_294,54,39,1,Creative,326,1405771,1405771,852039,Female
6295,Person_295,58,20,20,Management,238,1049179,1049179,870264,Female
6296,Person_296,51,28,28,Analytical,141,1043270,1043270,2107855,Male
6297,Person_297,41,7,7,Management,736,1430575,2306180,884355,Female
6298,Person_298,22,32,30,Analytical,784,780459,780459,1908829,Male
6299,Person_299,58,38,33,Analytical,828,910898,910898,718351,Female
6300,Person_300,38,16,16,Creative,200,1884325,1884325,1433662,Female
6301,Person_301,44,32,23,Analytical,953,1094232,1094232,684552,Male
6302,Person_302,59,38,3,Analytical,32,1531472,1531472,792606,Female
6303,Person_303,22,28,28,Creative,454,588081,1876626,1237787,Male
6304,Person_304,24,35,23,Creative,343,722634,722634,1722997,Male
6305,Person_305,37,15,15,Analytical,585,514617,514617,1404842,Female
6306,Person_306,60,10,10,Management,789,589594,786302,2226131,Male
6307,Person_307,26,23,1,Technical,792,1015376,1769532,536160,Male
6308,Person_308,32,16,14,Technical,848,1319612,1319612,832062,Male
6309,Person_309,59,40,38,Technical,26,659350,659350,688271,Male
6310,Person_310,26,29,9,Management,15,1111020,1111020,1452455,Female
6311,Person_311,47,9,9,Management,678,1619190,1619190,1064131,Male
6312,Person_312,37,26,16,Technical,152,1946301,1946301,1620870,Male
6313,Person_313,57,24,24,Management,299,657685,1333151,878935,Male
6314,Person_314,35,10,10,Technical,485,670593,670593,1716052,Female
6315,Person_315,53,21,14,Analytical,276,2161420,2161420,2184305,Male
6316,Person_316,53,27,17,Creative,29,1227078,1732717,1952345,Male
6317,Person_317,47,1,1,Analytical,20,683877,1494485,1849658,Male
6318,Person_318,55,11,11,Creative,619,1683665,1945027,2149380,Male
6319,Person_319,55,23,12,Management,877,1063737,1063737,697309,Female
6320,Person_320,23,28,13,Creative,422,1705605,2475109,754237,Female
6321,Person_321,49,21,21,Creative,264,1791695,2123267,1143688,Male
6322,Person_322,33,38,23,Creative,83,1710262,2397497,1144716,Female
6323,Person_323,43,19,19,Management,462,517902,2030615,1833421,Female
6324,Person_324,38,35,8,Analytical,871,638980,2357194,1190646,Female
6325,Person_325,52,1,1,Creative,973,526413,526413,1792948,Female
6326,Person_326,38,26,26,Management,831,1042956,1042956,2121095,Female
6327,Person_327,38,18,18,Analytical,333,906567,954812,1206263,Female
6328,Person_328,38,14,5,Management,697,838340,838340,2359193,Male
6329,Person_329,50,16,16,Analytical,848,969067,969067,527262,Female
6330,Person_330,22,33,23,Technical,457,840506,2302799,1669741,Female
6331,Person_331,57,33,33,Management,686,2290553,2412586,2254219,Female
6332,Person_332,36,35,1,Management,69,531412,531412,973191,Female
6333,Person_333,28,15,15,Management,17,1818599,1818599,1043149,Female
6334,Person_334,47,9,9,Analytical,224,1570138,1570138,1967959,Female
6335,Person_335,50,4,4,Technical,688,972263,2143626,1813496,Male
6336,Person_336,32,0,0,Management,292,878688,2112116,2339128,Female
6337,Person_337,45,8,8,Management,875,1725690,1725690,1745598,Female
6338,Person_338,29,3,1,Technical,397,1229949,1640698,1012186,Male
6339,Person_339,37,29,13,Analytical,498,1506785,1506785,2216301,Female
6340,Person_340,31,38,26,Analytical,591,513915,513915,2161785,Male
6341,Person_341,51,9,9,Technical,994,1088908,1944378,1706022,Female
6342,Person_342,50,3,3,Management,927,557096,1972755,2093335,Male
6343,Person_343,51,35,26,Management,651,904078,904078,1433237,Male
6344,Person_344,24,30,6,Analytical,886,756002,774695,1496091,Female
6345,Person_345,29,38,28,Analytical,728,2083811,2083811,2157628,Male
6346,Person_346,58,17,17,Management,629,869442,869442,754812,Female
6347,Person_347,43,13,9,Creative,449,1156003,1918737,1186055,Female
6348,Person_348,55,40,20,Management,421,1216905,1695063,649326,Female
6349,Person_349,50,6,6,Technical,837,1583230,1719549,614561,Female
6350,Person_350,47,27,13,Management,863,1172686,1719445,1423582,Female
6351,Person_351,28,7,7,Management,746,684298,684298,1106684,Male
6352,Person_352,40,33,2,Analytical,817,1717060,1717060,1725261,Male
6353,Person_353,46,24,9,Creative,258,801700,801700,2058807,Male
6354,Person_354,38,9,9,Technical,771,628254,1749827,1205427,Male
6355,Person_355,39,32,32,Analytical,708,825769,825769,689408,Male
6356,Person_356,39,11,11,Analytical,659,532065,1185153,711101,Female
6357,Person_357,47,18,18,Analytical,177,1784263,2030843,1296214,Female
6358,Person_358,47,21,21,Management,964,1196766,2239264,2338391,Female
6359,Person_359,60,19,7,Management,44,571229,571229,2403561,Male
6360,Person_360,41,4,4,Management,864,2127255,2488617,1775020,Female
6361,Person_361,49,23,23,Analytical,499,544407,544407,1662102,Male
6362,Person_362,50,33,23,Technical,805,575350,1730530,1694034,Female
6363,Person_363,35,17,17,Management,575,928600,1964999,1585282,Male
6364,Person_364,49,27,18,Analytical,833,600774,2306244,2307169,Female
6365,Person_365,48,33,23,Creative,734,1062611,1259364,1676829,Female
6366,Person_366,49,39,0,Technical,526,815808,815808,1579987,Male
6367,Person_367,46,24,24,Technical,958,912965,912965,1269829,Male
6368,Person_368,57,34,34,Creative,147,828036,1936511,2386954,Male
6369,Person_369,34,12,12,Analytical,927,605396,605396,971682,Female
6370,Person_370,23,2,2,Analytical,261,1497790,1870548,2251370,Female
6371,Person_371,28,1,1,Creative,467,1446863,1446863,1021752,Male
6372,Person_372,32,4,4,Creative,86,1728859,1728859,1120006,Male
6373,Person_373,47,17,17,Technical,355,1356913,1356913,2230992,Female
6374,Person_374,22,1,1,Management,837,628778,2374363,931804,Female
6375,Person_375,27,37,6,Creative,525,779872,1278930,2362915,Male
6376,Person_376,28,7,7,Creative,661,1237033,1237033,995999,Female
6377,Person_377,37,13,3,Management,943,609138,1123270,2372674,Male
6378,Person_378,53,5,5,Analytical,372,1129709,1673161,2034481,Male
6379,Person_379,59,31,18,Analytical,513,635324,1403413,1947143,Female
6380,Person_380,41,1,1,Analytical,184,1173625,2041074,1460865,Female
6381,Person_381,46,3,3,Management,164,1277601,2253284,531442,Female
6382,Person_382,48,19,1,Creative,811,784419,784419,2039633,Female
6383,Person_383,56,7,7,Management,23,539585,1801425,2008572,Male
6384,Person_384,30,35,7,Creative,463,1452595,1452595,906438,Male
6385,Person_385,22,22,22,Management,124,1177570,1177570,1334573,Male
6386,Person_386,36,39,17,Technical,150,879964,1588891,2412446,Female
6387,Person_387,50,18,18,Analytical,599,973619,973619,1328725,Female
6388,Person_388,27,36,9,Management,973,699277,873358,1544840,Male
6389,Person_389,40,2,2,Creative,69,628003,1011237,790705,Male
6390,Person_390,58,19,3,Analytical,820,2421373,2480490,1973079,Male
6391,Person_391,29,6,6,Management,523,1492704,2131228,2175680,Male
6392,Person_392,40,6,6,Management,643,637924,637924,1326778,Female
6393,Person_393,32,8,8,Management,688,513930,513930,2394905,Female
6394,Person_394,57,3,3,Management,886,1184020,1184020,686728,Female
6395,Person_395,36,25,12,Creative,336,1956969,1956969,1476719,Male
6396,Person_396,24,16,9,Analytical,306,857919,857919,504236,Male
6397,Person_397,42,18,18,Technical,190,1077692,1230683,1649593,Female
6398,Person_398,54,10,10,Technical,430,1484978,1484978,1217787,Female
6399,Person_399,33,28,13,Technical,614,958823,2437341,850649,Male
6400,Person_400,55,7,7,Analytical,632,1104591,1104591,2451339,Female
6401,Person_401,56,22,22,Analytical,791,575191,575191,1110219,Female
6402,Person_402,34,17,17,Technical,107,1721399,1946279,1968200,Male
6403,Person_403,42,32,2,Creative,740,675285,675285,850587,Male
6404,Person_404,51,26,15,Creative,107,735871,735871,1905430,Female
6405,Person_405,33,11,1,Analytical,119,1156205,1707581,2080484,Female
6406,Person_406,54,9,9,Technical,966,1019016,1019016,2421255,Female
